tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,44.51317979106961,44.51317979106961,False,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True
13,82.23400355506153,1113.5657550328776,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True
7,89.37566092453937,608.2857979732684,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,True
18,19.537875217164085,359.7473517634427,False,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True
34,51.51256920150639,1649.5206301610935,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,True
2,45.109856909933185,84.41288202641923,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True
1,54.372791490798946,54.372791490798946,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,True,True
7,34.58372145498367,286.30353258237386,False,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True
62,102.09964687312683,6397.240472151183,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,74.88500364577946,74.88500364577946,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
9,73.67528822637179,644.65212099269,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True
5,92.1339335709136,451.7182763947228,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True
37,99.62360635726166,3752.247869963626,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True
17,89.29742947746114,1455.748445505565,False,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False,True
3,79.11751205294978,243.83392370852158,True,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
2,94.43887842990429,180.03688173931005,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True
32,84.70542178035028,2713.429940007984,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,False,True
42,55.64704959512148,2342.2316466071047,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,False,True
8,94.41275020871379,739.1565248693029,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
12,98.65686234597327,1217.454171575258,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True
5,86.0392160240402,475.36598289993407,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True
1,45.529773358167034,45.529773358167034,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
1,79.41458963704099,79.41458963704099,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
5,51.4650746325405,265.38174022171376,True,False,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,True,False,True
31,99.75672765467453,3195.347255539646,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True
2,70.58676129475727,151.87647741048548,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True
3,43.16157809593836,133.66877130814547,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,True,True
3,98.66350721954795,288.03092396334756,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True
9,78.22818104813723,801.1348375234737,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True
10,98.85500930086705,1063.8130055805202,True,False,True,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
1,69.55030554884016,69.55030554884016,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
2,48.144451909921436,91.95113861321722,False,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
24,87.1310375154839,2039.575437643182,False,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True
50,96.84275984506898,4834.7028165658885,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,True,True,False,True,False,True
5,93.68635723291762,486.4057201548173,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True
1,50.44470502357118,50.44470502357118,True,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True
53,81.48845433751714,4360.912910067311,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True
5,81.51446792001703,409.00831007329407,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
27,90.0562000904753,2458.115391121378,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
34,91.48997563890002,3066.9335589364323,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True
65,106.9164975048131,6970.928688384212,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True
8,101.02662267776748,829.3486980204996,True,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
