customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
4971-PUYQO,0,27,94.55,2724.6,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True
3239-TPHPZ,0,12,20.05,264.55,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
5115-GZDEL,0,72,67.2,4671.7,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
3338-CVVEH,0,12,94.55,1173.55,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
8485-GJCDN,1,5,69.05,318.5,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
2615-YVMYX,1,71,107.5,7713.55,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
2851-STERV,1,35,73.0,2471.25,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
4393-GEADV,0,70,114.75,7842.3,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
8486-AYEQH,0,31,76.05,2227.8,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1527-SXDPN,0,52,96.25,4990.25,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True
6029-WTIPC,1,37,101.1,3744.05,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
8634-CILSZ,0,69,104.7,7220.35,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
5419-JKZNQ,1,30,77.9,2351.45,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
2495-KZNFB,0,33,90.65,2989.6,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
1409-PHXTF,1,54,110.45,6077.75,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
4560-WQAQW,0,59,68.7,4070.95,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False
9591-YVTEB,1,55,44.85,2479.05,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False
9309-BZGNT,1,69,29.8,2134.3,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
4274-DRSQT,0,66,88.9,6000.1,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False
2027-DNKIV,0,37,58.75,2203.1,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8075-GXIUB,1,9,19.85,183.15,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
2885-HIJDH,0,69,86.9,6194.1,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False
5424-RLQLC,0,10,59.65,638.95,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False
6682-QJDGB,0,40,55.25,2139.2,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
6507-DTJZV,0,13,66.4,831.75,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
8780-IXSTS,0,6,90.1,521.3,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
7673-BQGKU,0,69,20.15,1337.5,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
6723-WSNTY,1,66,108.1,7181.95,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
9530-EHPOH,0,11,53.75,608.0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
2725-IWWBA,0,46,56.9,2560.1,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False
0345-HKJVM,0,6,89.3,577.6,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True
1061-PNTHC,0,56,109.6,5953.0,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
0394-YONDK,0,70,25.15,1790.15,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
6574-MCOEH,0,33,79.15,2531.4,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
7399-QHBJS,0,72,66.75,4760.3,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False
3049-SOLAY,0,3,95.2,292.85,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
0997-YTLNY,0,19,48.8,953.65,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False
3317-HRTNN,1,5,45.7,198.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True
9479-HYNYL,0,71,80.7,5705.05,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
3235-ETOOB,0,8,74.5,609.9,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
9708-KFDBY,0,1,20.55,20.55,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
8058-INTPH,0,1,79.65,79.65,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
3642-GKTCT,0,61,115.1,6993.65,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0774-RMNUW,0,71,59.7,4122.65,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False
1334-PDUKM,0,68,86.45,5762.95,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
0756-MPZRL,0,46,33.7,1537.85,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False
2242-MFOTG,0,33,80.1,2603.3,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
2927-CVULT,0,53,104.05,5566.4,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False
2144-BFDSO,1,50,108.75,5431.9,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
8745-PVESG,0,57,41.1,2258.25,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False
7647-GYYKX,0,54,20.35,1092.35,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
5647-FXOTP,1,60,105.9,6401.25,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
5569-OUICF,1,28,101.3,2812.2,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True
